,Date,Q
3066,1931-02-22,25.4
3067,1931-02-23,25.4
3068,1931-02-24,29.0
3069,1931-02-25,24.8
3070,1931-02-26,23.5
3071,1931-02-27,22.3
3072,1931-02-28,20.9
3073,1931-03-01,20.2
3074,1931-03-02,20.2
3075,1931-03-03,19.6
3076,1931-03-04,18.4
3077,1931-03-05,18.4
3078,1931-03-06,17.8
3079,1931-03-07,17.3
3080,1931-03-08,17.3
3081,1931-03-09,16.8
3082,1931-03-10,16.3
3083,1931-03-11,16.3
3084,1931-03-12,16.3
3085,1931-03-13,17.8
3086,1931-03-14,126.0
3087,1931-03-15,103.0
3088,1931-03-16,58.0
3089,1931-03-17,38.6
3090,1931-03-18,32.2
3091,1931-03-19,29.0
3092,1931-03-20,27.6
3093,1931-03-21,25.4
3094,1931-03-22,23.5
3095,1931-03-23,22.3
3096,1931-03-24,21.6
3097,1931-03-25,20.9
3098,1931-03-26,20.2
3099,1931-03-27,19.6
3100,1931-03-28,18.4
3101,1931-03-29,17.8
3102,1931-03-30,17.3
3103,1931-03-31,16.8
3104,1931-04-01,16.3
3105,1931-04-02,16.3
3106,1931-04-03,21.6
3107,1931-04-04,20.9
3108,1931-04-05,18.4
3109,1931-04-06,16.8
3110,1931-04-07,15.3
3111,1931-04-08,20.2
3112,1931-04-09,41.2
3113,1931-04-10,87.5
3114,1931-04-11,73.5
3115,1931-04-12,54.0
3116,1931-04-13,54.0
3117,1931-04-14,39.4
3118,1931-04-15,56.0
3119,1931-04-16,56.0
3120,1931-04-17,56.0
3121,1931-04-18,44.0
3122,1931-04-19,54.0
3123,1931-04-20,117.0
3124,1931-04-21,230.0
3125,1931-04-22,148.0
3126,1931-04-23,90.0
3127,1931-04-24,65.0
3128,1931-04-25,95.0
3129,1931-04-26,129.0
3130,1931-04-27,148.0
3131,1931-04-28,169.0
3132,1931-04-29,230.0
3133,1931-04-30,344.0
3134,1931-05-01,330.0
3135,1931-05-02,670.0
3136,1931-05-03,358.0
3137,1931-05-04,404.0
3138,1931-05-05,1030.0
3139,1931-05-06,820.0
3140,1931-05-07,344.0
3141,1931-05-08,525.0
3142,1931-05-09,344.0
3143,1931-05-10,214.0
3144,1931-05-11,187.0
3145,1931-05-12,214.0
3146,1931-05-13,230.0
3147,1931-05-14,234.0
3148,1931-05-15,179.0
3149,1931-05-16,155.0
3150,1931-05-17,158.0
3151,1931-05-18,206.0
3152,1931-05-19,242.0
3153,1931-05-20,206.0
3154,1931-05-21,222.0
3155,1931-05-22,252.0
3156,1931-05-23,292.0
3157,1931-05-24,372.0
3158,1931-05-25,565.0
3159,1931-05-26,795.0
3160,1931-05-27,1000.0
3161,1931-05-28,670.0
3162,1931-05-29,525.0
3163,1931-05-30,645.0
3164,1931-05-31,420.0
3165,1931-06-01,316.0
3166,1931-06-02,330.0
3167,1931-06-03,292.0
3168,1931-06-04,304.0
3169,1931-06-05,304.0
3170,1931-06-06,358.0
3171,1931-06-07,436.0
3172,1931-06-08,1150.0
3173,1931-06-09,970.0
3174,1931-06-10,452.0
3175,1931-06-11,372.0
3176,1931-06-12,420.0
3177,1931-06-13,304.0
3178,1931-06-14,304.0
3179,1931-06-15,330.0
3180,1931-06-16,222.0
3181,1931-06-17,194.0
3182,1931-06-18,176.0
3183,1931-06-19,194.0
3184,1931-06-20,165.0
3185,1931-06-21,202.0
3186,1931-06-22,226.0
3187,1931-06-23,420.0
3188,1931-06-24,404.0
3189,1931-06-25,280.0
3190,1931-06-26,280.0
3191,1931-06-27,292.0
3192,1931-06-28,292.0
3193,1931-06-29,372.0
3194,1931-06-30,795.0
3195,1931-07-01,585.0
3196,1931-07-02,720.0
3197,1931-07-03,316.0
3198,1931-07-04,252.0
3199,1931-07-05,234.0
3200,1931-07-06,292.0
3201,1931-07-07,452.0
3202,1931-07-08,344.0
3203,1931-07-09,316.0
3204,1931-07-10,210.0
3205,1931-07-11,210.0
3206,1931-07-12,179.0
3207,1931-07-13,176.0
3208,1931-07-14,183.0
3209,1931-07-15,198.0
3210,1931-07-16,214.0
3211,1931-07-17,187.0
3212,1931-07-18,183.0
3213,1931-07-19,172.0
3214,1931-07-20,142.0
3215,1931-07-21,126.0
3216,1931-07-22,148.0
3217,1931-07-23,120.0
3218,1931-07-24,108.5
3219,1931-07-25,100.5
3220,1931-07-26,98.0
3221,1931-07-27,111.5
3222,1931-07-28,87.5
3223,1931-07-29,117.0
3224,1931-07-30,100.5
3225,1931-07-31,126.0
3226,1931-08-01,103.0
3227,1931-08-02,87.5
3228,1931-08-03,85.0
3229,1931-08-04,83.0
3230,1931-08-05,103.0
3231,1931-08-06,103.0
3232,1931-08-07,95.0
3233,1931-08-08,83.0
3234,1931-08-09,76.0
3235,1931-08-10,71.5
3236,1931-08-11,69.0
3237,1931-08-12,71.5
3238,1931-08-13,67.0
3239,1931-08-14,67.0
3240,1931-08-15,83.0
3241,1931-08-16,191.0
3242,1931-08-17,172.0
3243,1931-08-18,85.0
3244,1931-08-19,80.5
3245,1931-08-20,85.0
3246,1931-08-21,73.5
3247,1931-08-22,73.5
3248,1931-08-23,67.0
3249,1931-08-24,71.5
3250,1931-08-25,67.0
3251,1931-08-26,69.0
3252,1931-08-27,60.5
3253,1931-08-28,58.0
3254,1931-08-29,55.0
3255,1931-08-30,51.0
3256,1931-08-31,51.0
3257,1931-09-01,108.5
3258,1931-09-02,148.0
3259,1931-09-03,123.0
3260,1931-09-04,222.0
3261,1931-09-05,111.5
3262,1931-09-06,108.5
3263,1931-09-07,95.0
3264,1931-09-08,76.0
3265,1931-09-09,69.0
3266,1931-09-10,65.0
3267,1931-09-11,60.5
3268,1931-09-12,95.0
3269,1931-09-13,92.5
3270,1931-09-14,123.0
3271,1931-09-15,95.0
3272,1931-09-16,73.5
3273,1931-09-17,69.0
3274,1931-09-18,114.0
3275,1931-09-19,162.0
3276,1931-09-20,372.0
3277,1931-09-21,210.0
3278,1931-09-22,165.0
3279,1931-09-23,123.0
3280,1931-09-24,114.0
3281,1931-09-25,126.0
3282,1931-09-26,176.0
3283,1931-09-27,165.0
3284,1931-09-28,117.0
3285,1931-09-29,262.0
3286,1931-09-30,138.0
3287,1931-10-01,106.0
3288,1931-10-02,95.0
3289,1931-10-03,191.0
3290,1931-10-04,183.0
3291,1931-10-05,165.0
3292,1931-10-06,172.0
3293,1931-10-07,176.0
3294,1931-10-08,187.0
3295,1931-10-09,138.0
3296,1931-10-10,129.0
3297,1931-10-11,210.0
3298,1931-10-12,206.0
3299,1931-10-13,176.0
3300,1931-10-14,304.0
3301,1931-10-15,162.0
3302,1931-10-16,129.0
3303,1931-10-17,142.0
3304,1931-10-18,126.0
3305,1931-10-19,117.0
3306,1931-10-20,98.0
3307,1931-10-21,108.5
3308,1931-10-22,138.0
3309,1931-10-23,169.0
3310,1931-10-24,148.0
3311,1931-10-25,148.0
3312,1931-10-26,142.0
3313,1931-10-27,129.0
3314,1931-10-28,142.0
3315,1931-10-29,142.0
3316,1931-10-30,114.0
3317,1931-10-31,100.5
3318,1931-11-01,148.0
3319,1931-11-02,198.0
3320,1931-11-03,262.0
3321,1931-11-04,230.0
3322,1931-11-05,162.0
3323,1931-11-06,148.0
3324,1931-11-07,158.0
3325,1931-11-08,238.0
3326,1931-11-09,148.0
3327,1931-11-10,148.0
3328,1931-11-11,158.0
3329,1931-11-12,145.0
3330,1931-11-13,142.0
3331,1931-11-14,126.0
3332,1931-11-15,111.5
3333,1931-11-16,114.0
3334,1931-11-17,106.0
3335,1931-11-18,95.0
3336,1931-11-19,90.0
3337,1931-11-20,90.0
3338,1931-11-21,83.0
3339,1931-11-22,95.0
3340,1931-11-23,108.5
3341,1931-11-24,117.0
3342,1931-11-25,95.0
3343,1931-11-26,108.5
3344,1931-11-27,114.0
3345,1931-11-28,114.0
3346,1931-11-29,117.0
3347,1931-11-30,92.5
3348,1931-12-01,95.0
3349,1931-12-02,95.0
3381,1932-01-03,36.2
3382,1932-01-04,37.8
3383,1932-01-05,35.4
3384,1932-01-06,35.4
3385,1932-01-07,47.0
3386,1932-01-08,33.8
3387,1932-01-09,33.8
3388,1932-01-10,34.6
3389,1932-01-11,33.8
3390,1932-01-12,33.8
3391,1932-01-13,32.2
3392,1932-01-14,31.4
3393,1932-01-15,30.6
3394,1932-01-16,30.6
3395,1932-01-17,33.0
3396,1932-01-18,33.0
3397,1932-01-19,35.4
3398,1932-01-20,31.4
3399,1932-01-21,30.6
3400,1932-01-22,29.8
3401,1932-01-23,29.0
3402,1932-01-24,28.2
3403,1932-01-25,28.2
3404,1932-01-26,27.6
3405,1932-01-27,27.6
3406,1932-01-28,26.8
3407,1932-01-29,26.2
3408,1932-01-30,26.2
3409,1932-01-31,25.4
3410,1932-02-01,25.4
3411,1932-02-02,25.4
3412,1932-02-03,25.4
3413,1932-02-04,24.8
3414,1932-02-05,24.8
3415,1932-02-06,24.1
3416,1932-02-07,24.1
3417,1932-02-08,23.5
3418,1932-02-09,23.5
3419,1932-02-10,22.9
3420,1932-02-11,22.9
3421,1932-02-12,22.3
3422,1932-02-13,22.9
3423,1932-02-14,22.3
3424,1932-02-15,21.6
3425,1932-02-16,20.9
3426,1932-02-17,21.6
3427,1932-02-18,21.6
3428,1932-02-19,20.9
3429,1932-02-20,20.9
3430,1932-02-21,20.9
3431,1932-02-22,20.9
3432,1932-02-23,20.2
3433,1932-02-24,20.2
3434,1932-02-25,20.2
3435,1932-02-26,20.2
3436,1932-02-27,20.2
3437,1932-02-28,20.2
3438,1932-02-29,19.6
3439,1932-03-01,19.6
3440,1932-03-02,19.0
3441,1932-03-03,19.0
3442,1932-03-04,19.0
3443,1932-03-05,19.0
3444,1932-03-06,18.4
3445,1932-03-07,18.4
3446,1932-03-08,19.0
3447,1932-03-09,20.2
3448,1932-03-10,19.0
3449,1932-03-11,18.4
3450,1932-03-12,17.8
3451,1932-03-13,18.4
3452,1932-03-14,17.8
3453,1932-03-15,17.8
3454,1932-03-16,17.3
3455,1932-03-17,17.8
3456,1932-03-18,18.4
3457,1932-03-19,17.3
3458,1932-03-20,17.3
3459,1932-03-21,17.3
3460,1932-03-22,17.3
3461,1932-03-23,16.8
3462,1932-03-24,17.3
3463,1932-03-25,16.8
3464,1932-03-26,17.8
3465,1932-03-27,16.8
3466,1932-03-28,16.3
3467,1932-03-29,16.3
3468,1932-03-30,16.3
3469,1932-03-31,15.8
3470,1932-04-01,16.3
3471,1932-04-02,16.3
3472,1932-04-03,15.8
3473,1932-04-04,15.8
3474,1932-04-05,15.8
3475,1932-04-06,16.3
3476,1932-04-07,20.2
3477,1932-04-08,30.6
3478,1932-04-09,53.0
3479,1932-04-10,49.0
3480,1932-04-11,73.5
3481,1932-04-12,32.2
3482,1932-04-13,62.5
3483,1932-04-14,67.0
3484,1932-04-15,47.0
3485,1932-04-16,52.0
3486,1932-04-17,37.0
3487,1932-04-18,40.2
3488,1932-04-19,36.2
3489,1932-04-20,31.4
3490,1932-04-21,26.8
3491,1932-04-22,25.4
3492,1932-04-23,24.8
3493,1932-04-24,23.5
3494,1932-04-25,44.8
3495,1932-04-26,76.0
3496,1932-04-27,83.0
3497,1932-04-28,132.0
3498,1932-04-29,108.5
3499,1932-04-30,183.0
3500,1932-05-01,226.0
3501,1932-05-02,179.0
3502,1932-05-03,344.0
3503,1932-05-04,304.0
3504,1932-05-05,404.0
3505,1932-05-06,262.0
3506,1932-05-07,470.0
3507,1932-05-08,262.0
3508,1932-05-09,179.0
3509,1932-05-10,138.0
3510,1932-05-11,117.0
3511,1932-05-12,103.0
3512,1932-05-13,108.5
3513,1932-05-14,98.0
3514,1932-05-15,87.5
3515,1932-05-16,123.0
3516,1932-05-17,145.0
3517,1932-05-18,222.0
3518,1932-05-19,198.0
3519,1932-05-20,183.0
3520,1932-05-21,179.0
3521,1932-05-22,316.0
3522,1932-05-23,292.0
3523,1932-05-24,218.0
3524,1932-05-25,169.0
3525,1932-05-26,158.0
3526,1932-05-27,135.0
3527,1932-05-28,132.0
3528,1932-05-29,117.0
3529,1932-05-30,142.0
3530,1932-05-31,148.0
3531,1932-06-01,145.0
3532,1932-06-02,280.0
3533,1932-06-03,545.0
3534,1932-06-04,420.0
3535,1932-06-05,187.0
3536,1932-06-06,151.0
3537,1932-06-07,238.0
3538,1932-06-08,191.0
3539,1932-06-09,162.0
3540,1932-06-10,145.0
3541,1932-06-11,111.5
3542,1932-06-12,114.0
3543,1932-06-13,148.0
3544,1932-06-14,120.0
3545,1932-06-15,103.0
3546,1932-06-16,92.5
3547,1932-06-17,95.0
3548,1932-06-18,106.0
3549,1932-06-19,132.0
3550,1932-06-20,98.0
3551,1932-06-21,132.0
3552,1932-06-22,238.0
3553,1932-06-23,148.0
3554,1932-06-24,111.5
3555,1932-06-25,106.0
3556,1932-06-26,145.0
3557,1932-06-27,111.5
3558,1932-06-28,108.5
3559,1932-06-29,90.0
3560,1932-06-30,78.0
3561,1932-07-01,76.0
3562,1932-07-02,71.5
3563,1932-07-03,67.0
3564,1932-07-04,80.5
3565,1932-07-05,65.0
3566,1932-07-06,71.5
3567,1932-07-07,69.0
3568,1932-07-08,71.5
3569,1932-07-09,71.5
3570,1932-07-10,76.0
3571,1932-07-11,135.0
3572,1932-07-12,92.5
3573,1932-07-13,83.0
3574,1932-07-14,135.0
3575,1932-07-15,135.0
3576,1932-07-16,103.0
3577,1932-07-17,280.0
3578,1932-07-18,120.0
3579,1932-07-19,106.0
3580,1932-07-20,138.0
3581,1932-07-21,176.0
3582,1932-07-22,138.0
3583,1932-07-23,142.0
3584,1932-07-24,142.0
3585,1932-07-25,162.0
3586,1932-07-26,148.0
3587,1932-07-27,187.0
3588,1932-07-28,206.0
3589,1932-07-29,148.0
3590,1932-07-30,145.0
3591,1932-07-31,123.0
3592,1932-08-01,111.5
3593,1932-08-02,108.5
3594,1932-08-03,126.0
3595,1932-08-04,92.5
3596,1932-08-05,202.0
3597,1932-08-06,155.0
3598,1932-08-07,114.0
3599,1932-08-08,98.0
3600,1932-08-09,100.5
3601,1932-08-10,198.0
3602,1932-08-11,117.0
3603,1932-08-12,103.0
3604,1932-08-13,98.0
3605,1932-08-14,148.0
3606,1932-08-15,129.0
3607,1932-08-16,191.0
3608,1932-08-17,191.0
3609,1932-08-18,158.0
3610,1932-08-19,117.0
3611,1932-08-20,202.0
3612,1932-08-21,234.0
3613,1932-08-22,151.0
3614,1932-08-23,252.0
3615,1932-08-24,169.0
3616,1932-08-25,470.0
3617,1932-08-26,344.0
3618,1932-08-27,330.0
3619,1932-08-28,292.0
3620,1932-08-29,187.0
3621,1932-08-30,388.0
3622,1932-08-31,252.0
3623,1932-09-01,202.0
3624,1932-09-02,176.0
3625,1932-09-03,165.0
3626,1932-09-04,165.0
3627,1932-09-05,210.0
3628,1932-09-06,148.0
3629,1932-09-07,138.0
3630,1932-09-08,123.0
3631,1932-09-09,106.0
3632,1932-09-10,142.0
3633,1932-09-11,103.0
3634,1932-09-12,126.0
3635,1932-09-13,126.0
3636,1932-09-14,108.5
3637,1932-09-15,100.5
3638,1932-09-16,100.5
3639,1932-09-17,92.5
3640,1932-09-18,85.0
3641,1932-09-19,87.5
3642,1932-09-20,126.0
3643,1932-09-21,111.5
3644,1932-09-22,129.0
3645,1932-09-23,135.0
3646,1932-09-24,176.0
3647,1932-09-25,202.0
3648,1932-09-26,194.0
3649,1932-09-27,132.0
3650,1932-09-28,120.0
3651,1932-09-29,114.0
3652,1932-09-30,126.0
3653,1932-10-01,126.0
3654,1932-10-02,165.0
3655,1932-10-03,202.0
3656,1932-10-04,148.0
3657,1932-10-05,176.0
3658,1932-10-06,126.0
3659,1932-10-07,129.0
3660,1932-10-08,129.0
3661,1932-10-09,234.0
3662,1932-10-10,169.0
3663,1932-10-11,172.0
3664,1932-10-12,135.0
3665,1932-10-13,210.0
3666,1932-10-14,194.0
3667,1932-10-15,210.0
3668,1932-10-16,172.0
3669,1932-10-17,142.0
3670,1932-10-18,123.0
3671,1932-10-19,304.0
3672,1932-10-20,488.0
3673,1932-10-21,330.0
3674,1932-10-22,262.0
3675,1932-10-23,162.0
3676,1932-10-24,404.0
3677,1932-10-25,206.0
3678,1932-10-26,162.0
3679,1932-10-27,132.0
3680,1932-10-28,117.0
3681,1932-10-29,129.0
3682,1932-10-30,117.0
3683,1932-10-31,106.0
3684,1932-11-01,100.5
3685,1932-11-02,98.0
3686,1932-11-03,92.5
3687,1932-11-04,87.5
3688,1932-11-05,80.5
3689,1932-11-06,69.0
3690,1932-11-07,67.0
3691,1932-11-08,62.5
3692,1932-11-09,62.5
3693,1932-11-10,67.0
3694,1932-11-11,83.0
3695,1932-11-12,80.5
3696,1932-11-13,85.0
3697,1932-11-14,198.0
3698,1932-11-15,194.0
3699,1932-11-16,162.0
3700,1932-11-17,117.0
3701,1932-11-18,92.5
3702,1932-11-19,83.0
3703,1932-11-20,78.0
3704,1932-11-21,80.5
3705,1932-11-22,100.5
3706,1932-11-23,103.0
3707,1932-11-24,95.0
3708,1932-11-25,95.0
3709,1932-11-26,73.5
3710,1932-11-27,76.0
3711,1932-11-28,69.0
3712,1932-11-29,67.0
3713,1932-11-30,71.5
3714,1932-12-01,71.5
3715,1932-12-02,187.0
3716,1932-12-03,470.0
3717,1932-12-04,194.0
3718,1932-12-05,145.0
3719,1932-12-06,145.0
3720,1932-12-07,214.0
3721,1932-12-08,148.0
3722,1932-12-09,123.0
3723,1932-12-10,111.0
3724,1932-12-11,98.0
3725,1932-12-12,87.5
3726,1932-12-13,83.0
3727,1932-12-14,78.0
3728,1932-12-15,78.0
3729,1932-12-16,71.5
3730,1932-12-17,69.0
3731,1932-12-18,67.0
3732,1932-12-19,65.0
3733,1932-12-20,65.0
3734,1932-12-21,58.0
3735,1932-12-22,58.0
3736,1932-12-23,55.0
3737,1932-12-24,54.0
3738,1932-12-25,52.0
3739,1932-12-26,51.0
3740,1932-12-27,50.0
3741,1932-12-28,40.0
3742,1932-12-29,48.0
3743,1932-12-30,46.0
3744,1932-12-31,45.0
3745,1933-01-01,44.0
3746,1933-01-02,43.0
3747,1933-01-03,42.0
3748,1933-01-04,41.2
3749,1933-01-05,40.2
3750,1933-01-06,39.4
3751,1933-01-07,38.6
3752,1933-01-08,38.6
3753,1933-01-09,37.8
3754,1933-01-10,37.0
3755,1933-01-11,36.2
3756,1933-01-12,36.2
3757,1933-01-13,35.4
3758,1933-01-14,35.4
3759,1933-01-15,34.6
3760,1933-01-16,33.8
3761,1933-01-17,34.6
3762,1933-01-18,33.8
3763,1933-01-19,33.8
3764,1933-01-20,32.2
3765,1933-01-21,32.2
3766,1933-01-22,31.4
3767,1933-01-23,31.4
3768,1933-01-24,30.6
3769,1933-01-25,30.6
3770,1933-01-26,29.8
3771,1933-01-27,29.0
3772,1933-01-28,29.0
3773,1933-01-29,28.2
3774,1933-01-30,28.2
3775,1933-01-31,27.6
3776,1933-02-01,27.6
3777,1933-02-02,26.8
3778,1933-02-03,26.2
3779,1933-02-04,26.2
3780,1933-02-05,25.4
3781,1933-02-06,24.8
3782,1933-02-07,24.1
3783,1933-02-08,24.1
3784,1933-02-09,24.1
3785,1933-02-10,24.1
3786,1933-02-11,23.5
3787,1933-02-12,23.5
3788,1933-02-13,23.5
3789,1933-02-14,22.9
3790,1933-02-15,22.9
3791,1933-02-16,22.3
3792,1933-02-17,22.3
3793,1933-02-18,22.3
3794,1933-02-19,22.3
3795,1933-02-20,21.6
3796,1933-02-21,21.6
3797,1933-02-22,21.6
3798,1933-02-23,21.6
3799,1933-02-24,20.9
3800,1933-02-25,20.9
3801,1933-02-26,20.9
3802,1933-02-27,20.9
3803,1933-02-28,20.9
3804,1933-03-01,20.9
3805,1933-03-02,20.9
3806,1933-03-03,20.9
3807,1933-03-04,20.9
3808,1933-03-05,22.9
3809,1933-03-06,22.3
3810,1933-03-07,24.8
3811,1933-03-08,24.1
3812,1933-03-09,22.9
3813,1933-03-10,21.6
3814,1933-03-11,20.9
3815,1933-03-12,22.8
3816,1933-03-13,21.6
3817,1933-03-14,20.9
3818,1933-03-15,22.3
3819,1933-03-16,23.5
3820,1933-03-17,24.1
3821,1933-03-18,21.6
3822,1933-03-19,22.3
3823,1933-03-20,21.6
3824,1933-03-21,20.2
3825,1933-03-22,20.2
3826,1933-03-23,19.6
3827,1933-03-24,20.2
3828,1933-03-25,18.4
3829,1933-03-26,18.4
3830,1933-03-27,19.0
3831,1933-03-28,19.0
3832,1933-03-29,19.0
3833,1933-03-30,19.0
3834,1933-03-31,18.4
3835,1933-04-01,21.6
3836,1933-04-02,27.6
3837,1933-04-03,43.0
3838,1933-04-04,35.4
3839,1933-04-05,30.6
3840,1933-04-06,24.8
3841,1933-04-07,23.5
3842,1933-04-08,21.6
3843,1933-04-09,20.9
3844,1933-04-10,19.6
3845,1933-04-11,19.6
3846,1933-04-12,23.5
3847,1933-04-13,19.6
3848,1933-04-14,18.4
3849,1933-04-15,17.8
3850,1933-04-16,17.3
3851,1933-04-17,16.8
3852,1933-04-18,16.8
3853,1933-04-19,17.3
3854,1933-04-20,17.3
3855,1933-04-21,16.8
3856,1933-04-22,16.3
3857,1933-04-23,16.3
3858,1933-04-24,15.8
3859,1933-04-25,19.6
3860,1933-04-26,17.3
3861,1933-04-27,19.6
3862,1933-04-28,17.8
3863,1933-04-29,32.2
3864,1933-04-30,41.2
3865,1933-05-01,37.0
3866,1933-05-02,23.5
3867,1933-05-03,19.0
3868,1933-05-04,17.8
3869,1933-05-05,45.0
3870,1933-05-06,43.0
3871,1933-05-07,26.2
3872,1933-05-08,32.2
3873,1933-05-09,24.1
3874,1933-05-10,20.9
3875,1933-05-11,18.4
3876,1933-05-12,18.4
3877,1933-05-13,19.6
3878,1933-05-14,18.4
3879,1933-05-15,20.9
3880,1933-05-16,18.4
3881,1933-05-17,17.3
3882,1933-05-18,17.3
3883,1933-05-19,27.2
3884,1933-05-20,62.5
3885,1933-05-21,37.0
3886,1933-05-22,96.5
3887,1933-05-23,78.0
3888,1933-05-24,55.0
3889,1933-05-25,67.0
3890,1933-05-26,80.0
3891,1933-05-27,126.0
3892,1933-05-28,165.0
3893,1933-05-29,129.0
3894,1933-05-30,142.0
3895,1933-05-31,234.0
3896,1933-06-01,404.0
3897,1933-06-02,151.0
3898,1933-06-03,151.0
3899,1933-06-04,358.0
3900,1933-06-05,142.0
3901,1933-06-06,162.0
3902,1933-06-07,344.0
3903,1933-06-08,820.0
3904,1933-06-09,358.0
3905,1933-06-10,262.0
3906,1933-06-11,226.0
3907,1933-06-12,191.0
3908,1933-06-13,169.0
3909,1933-06-14,142.0
3910,1933-06-15,191.0
3911,1933-06-16,316.0
3912,1933-06-17,224.0
3913,1933-06-18,400.0
3914,1933-06-19,388.0
3915,1933-06-20,330.0
3916,1933-06-21,222.0
3917,1933-06-22,214.0
3918,1933-06-23,194.0
3919,1933-06-24,179.0
3920,1933-06-25,183.0
3921,1933-06-26,123.0
3922,1933-06-27,123.0
3923,1933-06-28,129.0
3924,1933-06-29,242.0
3925,1933-06-30,238.0
3926,1933-07-01,155.0
3927,1933-07-02,114.0
3928,1933-07-03,114.0
3929,1933-07-04,120.0
3930,1933-07-05,117.0
3931,1933-07-06,187.0
3932,1933-07-07,114.0
3933,1933-07-08,129.0
3934,1933-07-09,106.0
3935,1933-07-10,90.0
3936,1933-07-11,98.0
3937,1933-07-12,132.0
3938,1933-07-13,90.0
3939,1933-07-14,87.5
3940,1933-07-15,78.0
3941,1933-07-16,76.0
3942,1933-07-17,69.0
3943,1933-07-18,142.0
3944,1933-07-19,95.0
3945,1933-07-20,87.5
3946,1933-07-21,87.5
3947,1933-07-22,85.0
3948,1933-07-23,78.0
3949,1933-07-24,56.0
3950,1933-07-25,67.0
3951,1933-07-26,62.5
3952,1933-07-27,58.0
3953,1933-07-28,58.0
3954,1933-07-29,56.0
3955,1933-07-30,65.0
3956,1933-07-31,60.5
3957,1933-08-01,55.0
3958,1933-08-02,65.0
3959,1933-08-03,65.0
3960,1933-08-04,58.0
3961,1933-08-05,60.5
3962,1933-08-06,126.0
3963,1933-08-07,108.5
3964,1933-08-08,111.5
3965,1933-08-09,92.5
3966,1933-08-10,87.5
3967,1933-08-11,117.0
3968,1933-08-12,100.5
3969,1933-08-13,242.0
3970,1933-08-14,120.0
3971,1933-08-15,111.5
3972,1933-08-16,92.5
3973,1933-08-17,76.0
3974,1933-08-18,120.0
3975,1933-08-19,162.0
3976,1933-08-20,165.0
3977,1933-08-21,145.0
3978,1933-08-22,183.0
3979,1933-08-23,162.0
3980,1933-08-24,242.0
3981,1933-08-25,316.0
3982,1933-08-26,280.0
3983,1933-08-27,162.0
3984,1933-08-28,214.0
3985,1933-08-29,155.0
3986,1933-08-30,126.0
3987,1933-08-31,142.0
3988,1933-09-01,148.0
3989,1933-09-02,138.0
3990,1933-09-03,145.0
3991,1933-09-04,114.0
3992,1933-09-05,103.0
3993,1933-09-06,117.0
3994,1933-09-07,145.0
3995,1933-09-08,123.0
3996,1933-09-09,120.0
3997,1933-09-10,123.0
3998,1933-09-11,117.0
3999,1933-09-12,95.0
4000,1933-09-13,162.0
4001,1933-09-14,126.0
4002,1933-09-15,198.0
4003,1933-09-16,280.0
4004,1933-09-17,316.0
4005,1933-09-18,176.0
4006,1933-09-19,155.0
4007,1933-09-20,252.0
4008,1933-09-21,358.0
4009,1933-09-22,330.0
4010,1933-09-23,222.0
4011,1933-09-24,210.0
4012,1933-09-25,194.0
4013,1933-09-26,436.0
4014,1933-09-27,238.0
4015,1933-09-28,210.0
4016,1933-09-29,222.0
4017,1933-09-30,238.0
4018,1933-10-01,438.0
4019,1933-10-02,770.0
4020,1933-10-03,330.0
4021,1933-10-04,226.0
4022,1933-10-05,198.0
4023,1933-10-06,169.0
4024,1933-10-07,148.0
4025,1933-10-08,151.0
4026,1933-10-09,234.0
4027,1933-10-10,183.0
4028,1933-10-11,142.0
4029,1933-10-12,160.0
4030,1933-10-13,191.0
4031,1933-10-14,235.0
4032,1933-10-15,280.0
4033,1933-10-16,308.0
4034,1933-10-17,206.0
4035,1933-10-18,165.0
4036,1933-10-19,162.0
4037,1933-10-20,135.0
4038,1933-10-21,135.0
4039,1933-10-22,165.0
4040,1933-10-23,169.0
4041,1933-10-24,162.0
4042,1933-10-25,145.0
4043,1933-10-26,135.0
4044,1933-10-27,117.0
4045,1933-10-28,108.5
4046,1933-10-29,103.0
4047,1933-10-30,100.5
4048,1933-10-31,100.5
4049,1933-11-01,98.0
4050,1933-11-02,92.5
4051,1933-11-03,87.5
4052,1933-11-04,87.5
4053,1933-11-05,83.0
4054,1933-11-06,80.5
4055,1933-11-07,78.0
4056,1933-11-08,76.0
4057,1933-11-09,73.5
4058,1933-11-10,71.5
4059,1933-11-11,71.5
4060,1933-11-12,80.5
4061,1933-11-13,90.0
4062,1933-11-14,98.0
4063,1933-11-15,169.0
4064,1933-11-16,148.0
4065,1933-11-17,123.0
4066,1933-11-18,106.0
4067,1933-11-19,85.0
4068,1933-11-20,78.0
4069,1933-11-21,76.0
4070,1933-11-22,80.5
4071,1933-11-23,76.0
4072,1933-11-24,80.5
4073,1933-11-25,76.0
4074,1933-11-26,69.0
4075,1933-11-27,67.0
4076,1933-11-28,62.5
4077,1933-11-29,60.5
4078,1933-11-30,60.5
4079,1933-12-01,60.5
4080,1933-12-02,56.0
4081,1933-12-03,54.0
4082,1933-12-04,53.0
4083,1933-12-05,51.0
4084,1933-12-06,50.0
4085,1933-12-07,50.0
4086,1933-12-08,49.0
4087,1933-12-09,48.0
4088,1933-12-10,47.0
4089,1933-12-11,46.0
4090,1933-12-12,46.0
4091,1933-12-13,45.0
4092,1933-12-14,45.0
4093,1933-12-15,45.0
4094,1933-12-16,44.0
4095,1933-12-17,44.0
